# 230117-151707
f-NWNMXTLN::step02::sent01::002::CUTRES2,PARTOF,f-NWNMXTLN::step06::sent01::008::CRL
f-NWNMXTLN::step02::sent01::002::CUTRES2,PARTOF,f-NWNMXTLN::step06::sent01::005::CRL
f-NWNMXTLN::step07::sent01::000::CUTRES,RESULT,f-NWNMXTLN::step07::sent01::000
f-NWNMXTLN::step06::sent01::000::CUTRES,1,f-NWNMXTLN::step07::sent01::000
f-NWNMXTLN::step08::sent01::002::CUTRES,RESULT,f-NWNMXTLN::step08::sent01::002
f-NWNMXTLN::step07::sent01::000::CUTRES,1,f-NWNMXTLN::step08::sent01::002
f-NWNMXTLN::step08::sent01::005::CUTRES,RESULT,f-NWNMXTLN::step08::sent01::005
f-NWNMXTLN::step08::sent01::002::CUTRES,1,f-NWNMXTLN::step08::sent01::005
f-NWNMXTLN::step08::sent01::007::CUTRES,RESULT,f-NWNMXTLN::step08::sent01::007
f-NWNMXTLN::step08::sent01::005::CUTRES,1,f-NWNMXTLN::step08::sent01::007
f-NWNMXTLN::step08::sent01::007::CUTRES,1,f-NWNMXTLN::@FINALIZE
f-NWNMXTLN::FINALRES,RESULT,f-NWNMXTLN::@FINALIZE
